distributed_link,persona,current_time,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8
https://www.tiktok.com/@theunexpectedspy/video/7346342355999460639,Sports,2024-04-18 21:00:04.594330,https://www.tiktok.com/@homepl8training/video/7346218249400438059,https://www.tiktok.com/@_faithrob1/video/7343331931758775598,https://www.tiktok.com/@average_trackstar/video/7327807193674157358,https://www.tiktok.com/@average_trackstar/video/7327807193674157358,https://www.tiktok.com/@mostvaluablepromotions/video/7341611744671976747,https://www.tiktok.com/@ligue1ubereats/video/7331893604073426182,https://www.tiktok.com/@madydabest/video/7344449103436221738,https://www.tiktok.com/@agathe2yourlikeng/video/7338846279214140715
https://www.tiktok.com/@_jessvu/video/7351058065128541470,Sports,2024-04-18 22:00:06.102163,https://www.tiktok.com/@sadelynmadelyn/video/7327138170875743530,https://www.tiktok.com/@sadelynmadelyn/video/7327883060266028334,https://www.tiktok.com/@claudiaeatsgood/video/7353751011531574570,https://www.tiktok.com/@silkygem/video/7352601749938523434,https://www.tiktok.com/@ntabwobacloude22/video/7359193600502041862,https://www.tiktok.com/@leighannk_/video/7345184067907849503,https://www.tiktok.com/@jvhiguera006/video/7341664062515973422,https://www.tiktok.com/@miahomecatfe/video/7353221855622335750
https://www.tiktok.com/@lucia.mikusova/video/7308812062598237473?q=workout&t=1713313864755,Sports,2024-04-18 23:00:17.529105,https://www.tiktok.com/@ag_soccer/video/7330229867545627909?q=workout&t=1713313864755,https://www.tiktok.com/@muuse.suude/video/7358858232762305797?q=workout&t=1713313864755,https://www.tiktok.com/@madi_3026/video/7348689702741921025?q=workout&t=1713313864755,https://www.tiktok.com/@patmcafeeshowofficial/video/7346322653160082734?q=workout&t=1713313864755,https://www.tiktok.com/@ash_lay/video/7349319826260675886?q=workout&t=1713313864755,https://www.tiktok.com/@nuhuayagiofficial/video/7358915430028676357?q=workout&t=1713313864755,https://www.tiktok.com/@rishad2087/video/7356538575111965960?q=workout&t=1713313864755,https://www.tiktok.com/@rocio.fandio1/video/7358935844507405573?q=workout&t=1713313864755
https://www.tiktok.com/@natviolette/video/7325175869620817198,Sports,2024-04-19 00:00:07.843156
https://www.tiktok.com/@underthedesknews/video/7355878522696600874,Sports,2024-04-19 01:00:10.508789,https://www.tiktok.com/@alisonpea52/video/7358956488942980357,https://www.tiktok.com/@underthedesknews/video/7344155387504987435,https://www.tiktok.com/@underthedesknews/video/7349982344050167082,https://www.tiktok.com/@rvisuls130/video/7358866152476380424,https://www.tiktok.com/@chece.liss/video/7359037156158901509,https://www.tiktok.com/@obiannd/video/7358964800812027141,https://www.tiktok.com/@kavopsi/video/7358874901740064018,https://www.tiktok.com/@tigress19863/video/7359048801983745285
https://www.tiktok.com/@sailorkinsley/video/7328128899236384031,Sports,2024-04-19 02:00:14.686636,https://www.tiktok.com/@sailorkinsley/video/7335550354165206302,https://www.tiktok.com/@sailorkinsley/video/7354089321047100702
https://www.tiktok.com/@adamesderick/video/7341151587798125867,Sports,2024-04-19 03:00:01.442725,https://www.tiktok.com/@.jasm1nnn/video/7350506100669664558,https://www.tiktok.com/@amarsiapparel/video/7342929051662683434,https://www.tiktok.com/@j3ssiahh/video/7354128217428593962,https://www.tiktok.com/@catsontop555/video/7334088398786940203,https://www.tiktok.com/@mont3s._/video/7339031240638467359,https://www.tiktok.com/@officerwright2.0/video/7332586985107770666,https://www.tiktok.com/@barstoolsports/video/7342346482185538847,https://www.tiktok.com/@barstoolsports/video/7330292953434443039
https://www.tiktok.com/@brendaa.chan/video/7321883005050719534,Sports,2024-04-19 04:00:11.962008,https://www.tiktok.com/@miriamn64/video/7358913016374578437,https://www.tiktok.com/@chickenhappyhour/video/7357839609012866350,https://www.tiktok.com/@j.billiard3/video/7338233798355619073,https://www.tiktok.com/@lizzdm0/video/7359075666836376837,https://www.tiktok.com/@arty_zubkov/video/7356726796508810538,https://www.tiktok.com/@miriamn64/video/7359095205028515077,https://www.tiktok.com/@miriamn64/video/7357547720002882821,https://www.tiktok.com/@miriamn64/video/7356670953977384198
https://www.tiktok.com/@cnn/video/7356004064121015598?q=cnn&t=1713312454818,Sports,2024-04-19 05:00:12.963271
https://www.tiktok.com/@phsbenji/video/7333325402301123883,Sports,2024-04-19 06:00:02.171104,https://www.tiktok.com/@packjower/video/7331776613459217707,https://www.tiktok.com/@chase.subrest/video/7342473065940421930,https://www.tiktok.com/@wow_bro_thats_crazy_/video/7350035175553633579,https://www.tiktok.com/@shaedyz/video/7344803147119987998,https://www.tiktok.com/@notblaunt2/video/7350810233075240235,https://www.tiktok.com/@remarcooo/video/7337379732138495278,https://www.tiktok.com/@notblaunt2/video/7347498151248432426,https://www.tiktok.com/@sparkyghoul/video/7345531690191686954
