distributed_link,persona,current_time,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8
https://www.tiktok.com/@kbootyjenny/video/7322216236874616071,Society,2024-04-18 10:00:02.302212,https://www.tiktok.com/@tahirbaloch2323/video/7358694504821558533,https://www.tiktok.com/@perle.rare084/video/7358683079935937797,https://www.tiktok.com/@sophia_j0hnson/video/7335874069763575070,https://www.tiktok.com/@kbootyjenny/video/7338571268360326402,https://www.tiktok.com/@kiasha.sthole/video/7358880548384722182,https://www.tiktok.com/@michaelsolakiewicz/video/7329343148818369838,https://www.tiktok.com/@gulsahelif0441/video/7359068244713475333,https://www.tiktok.com/@babacanbaba3866/video/7358737196398005509
https://www.tiktok.com/@the_inconvenient_truth88/video/7357026311220612394,Society,2024-04-18 11:00:10.291045,https://www.tiktok.com/@toomeantobean/video/7340789822363110698,https://www.tiktok.com/@btnewsroom/video/7344540673519111470,https://www.tiktok.com/@wallyrashid/video/7344185134641433898,https://www.tiktok.com/@apnews/video/7344892834799013163,https://www.tiktok.com/@the_inconvenient_truth88/video/7345848127401987374,https://www.tiktok.com/@the_inconvenient_truth88/video/7344364295112822062,https://www.tiktok.com/@dailymail/video/7333523615247519022,https://www.tiktok.com/@nbcnews/video/7343797578464595242
https://www.tiktok.com/@meganmota/video/7356393174585052458,Society,2024-04-18 12:00:18.031999,https://www.tiktok.com/@karli.annaa/video/7351875241049689386,https://www.tiktok.com/@drkyleo/video/7349678196670942507,https://www.tiktok.com/@miry8270/video/7359047622537121030,https://www.tiktok.com/@branyanandres/video/7359040262624021766,https://www.tiktok.com/@dickosidy1234/video/7358837973883833605,https://www.tiktok.com/@official.happy03/video/7359182534426529029,https://www.tiktok.com/@chizzykayfa/video/7358756013186485510,https://www.tiktok.com/@igorradchuk/video/7358902071438953734
https://www.tiktok.com/@leah.givestipss/video/7238391829421395243?q=workout&t=1713313864755,Society,2024-04-18 13:00:09.866207,https://www.tiktok.com/@johayn.jumma/video/7358791631979531525?q=workout&t=1713313864755,https://www.tiktok.com/@millenaeli/video/7342226273764248838?q=workout&t=1713313864755,https://www.tiktok.com/@manu.gutierre8/video/7358825328485223685?q=workout&t=1713313864755,https://www.tiktok.com/@cbseveningnews/video/7342682414629670174?q=workout&t=1713313864755,https://www.tiktok.com/@fakir.1999/video/7358742967907044613?q=workout&t=1713313864755,https://www.tiktok.com/@isadora_.nunes/video/7348557225683668230?q=workout&t=1713313864755,https://www.tiktok.com/@iy__m3/video/7346937927122914565?q=workout&t=1713313864755,https://www.tiktok.com/@mediimaro/video/7357359376140668168?q=workout&t=1713313864755
https://www.tiktok.com/@naraazizasmith/video/7349646353267576107,Society,2024-04-18 14:00:01.504142,https://www.tiktok.com/@naraazizasmith/video/7326290660938566955,https://www.tiktok.com/@naraazizasmith/video/7339640325251599658,https://www.tiktok.com/@itsmstikafrs/video/7358733097820785926,https://www.tiktok.com/@sweetabby124/video/7358728045475269894,https://www.tiktok.com/@naraazizasmith/video/7328878750915988778,https://www.tiktok.com/@nbcnews/video/7343846460410219822,https://www.tiktok.com/@abcworldnews/video/7334531227845807402,
https://www.tiktok.com/@fanniemiller1965/video/7349715155153931551,Society,2024-04-18 15:00:10.371976,,,,,,,,
https://www.tiktok.com/@ayesebastien/video/7343001838003768618,Society,2024-04-18 16:00:01.118265,https://www.tiktok.com/@everydaychrisofficial/video/7347438946672020779,https://www.tiktok.com/@firedepartmentchronicles/video/7346244446951951662,https://www.tiktok.com/@tbhcacagirl/video/7354159156951125294,https://www.tiktok.com/@katyperry/video/7353358917419814174,https://www.tiktok.com/@darbyann7/video/7351787221214661919,https://www.tiktok.com/@gracie_stewart/video/7349363921565830443,https://www.tiktok.com/@georginaflys/video/7333286189853609259,https://www.tiktok.com/@josyyyy.01/video/7352894370561019141
https://www.tiktok.com/@taylerfit/video/7287664074081586438?q=workout&t=1713313864755,Society,2024-04-18 17:00:00.873375,https://www.tiktok.com/@taylerfit/video/7328547883421043974?q=workout&t=1713313864755,https://www.tiktok.com/@taylerfit/video/7331544498469686533?q=workout&t=1713313864755,https://www.tiktok.com/@taylerfit/video/7342644740107635973?q=workout&t=1713313864755,https://www.tiktok.com/@taylerfit/video/7331877431885794566?q=workout&t=1713313864755,https://www.tiktok.com/@bidenhq/video/7335614888234044714?q=workout&t=1713313864755,https://www.tiktok.com/@taylerfit/video/7345640982626471174?q=workout&t=1713313864755,https://www.tiktok.com/@abc7newsbayarea/video/7346333560623615275?q=workout&t=1713313864755,https://www.tiktok.com/@userj10konrzrz/video/7359243214961855750?q=workout&t=1713313864755
https://www.tiktok.com/@marissa.lubeck/video/7343439600372829483,Society,2024-04-18 18:00:06.107897,https://www.tiktok.com/@motortest507/video/7359241023614209285,https://www.tiktok.com/@h7zenx/video/7359266488475241745,https://www.tiktok.com/@havrandere_20/video/7358944136696843526,https://www.tiktok.com/@sam.ok166/video/7345193631596367150,https://www.tiktok.com/@p.g.bagic/video/7357597674935160069,https://www.tiktok.com/@armin_spoter/video/7357637637370334470,https://www.tiktok.com/@jta1208/video/7358937115570310406,https://www.tiktok.com/@user45313374133666/video/7358926374465326342
https://www.tiktok.com/@nickshirleyy/video/7345604222190390574,Society,2024-04-18 19:00:07.507812,https://www.tiktok.com/@nickshirleyy/video/7340010871835479339,https://www.tiktok.com/@nickshirleyy/video/7329988492660919594,https://www.tiktok.com/@nickshirleyy/video/7344058831028194602,https://www.tiktok.com/@teamkennedy2024/video/7332230501672979754,https://www.tiktok.com/@miss_jamielyn4.0/video/7327430344330857771,https://www.tiktok.com/@msnbc/video/7331123649899957550,https://www.tiktok.com/@nickshirleyy/video/7338082577842015530,https://www.tiktok.com/@nickshirleyy/video/7327105476699671851
https://www.tiktok.com/@sophiesophss/video/7356733416546602282,Society,2024-04-18 20:00:10.464230,https://www.tiktok.com/@anonymously9367/video/7329777425204792618,https://www.tiktok.com/@millenaeli/video/7343805429194968325,https://www.tiktok.com/@helenaarangel_/video/7337387651193949446,https://www.tiktok.com/@isadora_.nunes/video/7335568710276631814,https://www.tiktok.com/@nickfrc/video/7343987193494473990,https://www.tiktok.com/@dailyfishtoknews/video/7327033567836491051,https://www.tiktok.com/@brwa.1.x/video/7359250775433841927,https://www.tiktok.com/@agnessjones2/video/7359170341262052613
https://www.tiktok.com/@thefitmamalife/video/7328925121014500650?q=workout&t=1713313864755,Society,2024-04-18 21:00:14.152392,https://www.tiktok.com/@dailymail/video/7335590767961853230?q=workout&t=1713313864755,https://www.tiktok.com/@dailymail/video/7336245546249653547?q=workout&t=1713313864755,https://www.tiktok.com/@cbsmornings/video/7340678023009701166?q=workout&t=1713313864755,https://www.tiktok.com/@cbsmornings/video/7330283548626210078?q=workout&t=1713313864755,https://www.tiktok.com/@cbseveningnews/video/7336376598490352927?q=workout&t=1713313864755,https://www.tiktok.com/@michaelsolakiewicz/video/7336251617609518378?q=workout&t=1713313864755,https://www.tiktok.com/@accountablegop/video/7336244840558087455?q=workout&t=1713313864755,https://www.tiktok.com/@isadora_.nunes/video/7342251845911432453?q=workout&t=1713313864755
https://www.tiktok.com/@kaivaugha/video/7322185040853617921,Society,2024-04-18 22:00:08.757514,https://www.tiktok.com/@drsiyabmd/video/7351968084346932522,https://www.tiktok.com/@dailymail/video/7328447421766241579,https://www.tiktok.com/@povpierce/video/7337041970206002478,https://www.tiktok.com/@cbseveningnews/video/7330033886346382622,https://www.tiktok.com/@victorgonzalez5113/video/7358918136134978821,https://www.tiktok.com/@abcworldnews/video/7331567760750939438,,
https://www.tiktok.com/@theunexpectedspy/video/7346342355999460639,Society,2024-04-18 23:00:05.619967,https://www.tiktok.com/@dailymail/video/7343831056304377130,https://www.tiktok.com/@jamacain.frais28/video/7359185766347459846,https://www.tiktok.com/@m8kvssssss/video/7339977375398104325,https://www.tiktok.com/@mohmadabatkfaraba/video/7359185726702914821,https://www.tiktok.com/@gizemsliii/video/7359130813696347398,https://www.tiktok.com/@abcworldnews/video/7345998789108370730,,
https://www.tiktok.com/@_jessvu/video/7351058065128541470,Society,2024-04-19 00:00:04.286954,https://www.tiktok.com/@petro_cars1/video/7359123363224145158,https://www.tiktok.com/@moethecraneguy/video/7359160951213493510,https://www.tiktok.com/@angie.bye.je.eats/video/7326261083457473834,https://www.tiktok.com/@shahbazkhanabbasi8/video/7359017923647753479,https://www.tiktok.com/@user5445139120186/video/7358972011311353093,https://www.tiktok.com/@ayalafia/video/7339284489270578438,https://www.tiktok.com/@noahglenncarter/video/7328571373238947118,https://www.tiktok.com/@abhay.shukla5/video/7356761487748238613
https://www.tiktok.com/@lucia.mikusova/video/7308812062598237473?q=workout&t=1713313864755,Society,2024-04-19 01:00:14.374154,https://www.tiktok.com/@americafirst617/video/7330367750872861998?q=workout&t=1713313864755,https://www.tiktok.com/@sbsnews_au/video/7341188040515144978?q=workout&t=1713313864755,https://www.tiktok.com/@anshucr.7/video/7356817263716011282?q=workout&t=1713313864755,https://www.tiktok.com/@aljazeeraenglish/video/7350498372052061471?q=workout&t=1713313864755,https://www.tiktok.com/@overtime/video/7347064713609481514?q=workout&t=1713313864755,https://www.tiktok.com/@jimmykimmellive/video/7339010652918385962?q=workout&t=1713313864755,,
https://www.tiktok.com/@natviolette/video/7325175869620817198,Society,2024-04-19 02:00:10.689613,,,,,,,,
https://www.tiktok.com/@underthedesknews/video/7355878522696600874,Society,2024-04-19 03:00:05.634457,https://www.tiktok.com/@underthedesknews/video/7345878169783668011,https://www.tiktok.com/@underthedesknews/video/7349982344050167082,https://www.tiktok.com/@underthedesknews/video/7346224820004130091,https://www.tiktok.com/@underthedesknews/video/7343604867790900522,https://www.tiktok.com/@t_sply/video/7352193271684173098,https://www.tiktok.com/@wallstreetjournal/video/7335931610673499434,https://www.tiktok.com/@dailymail/video/7332232194984873262,https://www.tiktok.com/@t_sply/video/7338155869873507626
https://www.tiktok.com/@sailorkinsley/video/7328128899236384031,Society,2024-04-19 04:00:09.126037,https://www.tiktok.com/@enews/video/7334527245857525038,https://www.tiktok.com/@kellanbigmoney/video/7331029145641749806,https://www.tiktok.com/@hurtsredemption/video/7334698890869886254,https://www.tiktok.com/@clipsandcaseoh/video/7329759560867122475,,,,
https://www.tiktok.com/@adamesderick/video/7341151587798125867,Society,2024-04-19 05:00:04.650127,https://www.tiktok.com/@l0nelinesss/video/7342115358649765162,https://www.tiktok.com/@ourgenerationmusic/video/7337813402334580010,https://www.tiktok.com/@riccriches/video/7349959016929447210,https://www.tiktok.com/@mcdannyyt/video/7339371764335643950,https://www.tiktok.com/@harry.daniels/video/7346667428660776234,https://www.tiktok.com/@mentalthoughtz/video/7353120719603158318,https://www.tiktok.com/@samlacija/video/7338212324131491078,https://www.tiktok.com/@sqxzr/video/7337123670357331242
https://www.tiktok.com/@brendaa.chan/video/7321883005050719534,Society,2024-04-19 06:00:13.572856,https://www.tiktok.com/@joel.zdn.019.2/video/7359483982800588049,https://www.tiktok.com/@talhabakirr/video/7359227223770991878,https://www.tiktok.com/@kindbeaz_254/video/7341004302971931909,https://www.tiktok.com/@aljazeeraenglish/video/7335086838119501086,https://www.tiktok.com/@abcworldnews/video/7330434332995226911,https://www.tiktok.com/@kz_nazar5/video/7359303666647567621,https://www.tiktok.com/@bestdhulwla0786/video/7336681291783359749,https://www.tiktok.com/@straitstimes/video/7336134004627836161
https://www.tiktok.com/@cnn/video/7356004064121015598?q=cnn&t=1713312454818,Society,2024-04-19 07:00:14.732144,,,,,,,,
https://www.tiktok.com/@phsbenji/video/7333325402301123883,Society,2024-04-19 08:00:05.221491,https://www.tiktok.com/@chris.ifeco5/video/7359278043505904902,https://www.tiktok.com/@abcworldnews/video/7330818426874678559,https://www.tiktok.com/@cnn/video/7339347957260487979,https://www.tiktok.com/@notblaunt2/video/7347498151248432426,https://www.tiktok.com/@cacawatuhh/video/7351369747746786602,https://www.tiktok.com/@chasesebesta/video/7348640685039406379,https://www.tiktok.com/@tx.alejandroo/video/7349294770017111338,https://www.tiktok.com/@glorifyjffrxn/video/7345200085866728746
https://www.tiktok.com/@tpendergrass23/video/7354818318777306414,Society,2024-04-19 09:00:04.704535,https://www.tiktok.com/@naseerahmedkhan00/video/7359132181970586881,https://www.tiktok.com/@worldnewscoverage/video/7328590561668058410,https://www.tiktok.com/@chimranliaqat7/video/7359135420329774343,https://www.tiktok.com/@aestheticown1/video/7359238085474782481,https://www.tiktok.com/@zlrxea/video/7353350792889306410,https://www.tiktok.com/@3bduuulllaaahh/video/7348202041434524946,https://www.tiktok.com/@antoniowagner31/video/7359205417303526661,https://www.tiktok.com/@mqmsectorchyd/video/7357307443900173569
https://www.tiktok.com/@acarusbeauty/video/7329622096005319982,Society,2024-04-19 10:00:13.974170,https://www.tiktok.com/@says_spam1/video/7349319459745664298,https://www.tiktok.com/@zuknaks/video/7341262230807121157,https://www.tiktok.com/@lildroptop2.0/video/7354007822113410350,https://www.tiktok.com/@mansabrown/video/7335905918460169515,https://www.tiktok.com/@resellingsecrets/video/7335986924752096514,https://www.tiktok.com/@syrianpsycho/video/7351567146469608746,https://www.tiktok.com/@hotvirgomilf420/video/7342906454967405867,https://www.tiktok.com/@userkfy366/video/7335114994578771246
