,distributed_link_id,persona_category,distributed_link_category,rec_category,KL_Divergence_persona,KL_Divergence_distr_link
35,7324528286183345454,sports,beauty,"['Other', 'Other', 'sports', 'Other', 'Other', 'sports', 'Other', 'Other']",1.3862943565434884,11.512925459381163
36,7325171122000055598,beauty,beauty,"['Other', 'beauty', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other']",1.3862943565434884,1.3862943565434884
37,7325171122000055598,control,beauty,"['Other', 'beauty', 'Other', 'Other', 'Other', 'beauty', 'beauty', 'Other']",1.2466654284335883,0.9808292484535565
38,7325171122000055598,society,beauty,"['Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'beauty']",11.512925459381163,1.3862943565434884
39,7325171122000055598,sports,beauty,"['Other', 'Other', 'Other', 'beauty', 'Other', 'sports', 'beauty', 'Other']",2.079441536109003,1.3862943556183722
40,7327423854966557998,beauty,sports,"['Other', 'Other', 'Other', 'Other', 'beauty', 'beauty', 'Other', 'Other']",1.3862943565434884,11.512925459381163
41,7327423854966557998,control,sports,"['Other', 'Other', 'Other', 'sports', 'Other', 'Other', 'Other', 'Other']",2.191029324692461,2.079441537088019
42,7327423854966557998,society,sports,"['sports', 'Other', 'Other', 'beauty', 'Other', 'Other', 'society', 'Other']",2.0794415352349693,2.0794415352349693
43,7327423854966557998,sports,sports,"['beauty', 'Other', 'Other', 'Other', 'beauty', 'Other', 'Other', 'Other']",11.512925459381163,11.512925459381163
44,7327815341093031210,beauty,beauty,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'sports', 'Other']",11.512925459435063,11.512925459435063
45,7327815341093031210,control,beauty,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",3.0475823118155607,11.512925460365059
46,7327815341093031210,society,beauty,"['Other', 'Other', 'beauty', 'Other', 'sports', 'Other', 'sports', 'Other']",11.512925458456047,2.079441536109003
47,7327815341093031210,sports,beauty,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
48,7328399559120424235,beauty,society,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
49,7328399559120424235,control,society,"['sports', 'beauty', 'Other', 'Other', 'Other', 'society', 'Other', 'Other']",0.051365297673651264,2.0794415352349693
50,7328399559120424235,society,society,"['Other', 'Other', 'society', 'society', 'beauty', 'Other', 'beauty', 'society']",0.9808292474919759,0.9808292474919759
51,7328399559120424235,sports,society,"['Other', 'Other', 'Other', 'beauty', 'sports', 'Other', 'sports', 'beauty']",1.3862943555713718,11.512925458409049
52,7328666215214288129,beauty,sports,"['sports', 'sports', 'sports', 'sports', 'Other', 'Other', 'sports', 'beauty']",2.079441536109003,0.47000362383584643
53,7328666215214288129,control,sports,"['sports', 'sports', 'sports', 'sports', 'beauty', 'Other', 'sports', 'Other']",0.9576846783129618,0.47000362383584643
54,7328666215214288129,society,sports,"['Other', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports']",11.512925459435063,0.13353138822729657
55,7328666215214288129,sports,sports,"['sports', 'sports', 'sports', 'Other', 'sports', 'sports', 'sports', 'sports']",0.13353138822729657,0.13353138822729657
56,7328810190785056046,beauty,society,"['Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'sports', 'Other']",2.0794415361600858,11.51292545850713
57,7328810190785056046,control,society,"['Other', 'beauty', 'Other', 'Other', 'beauty', 'beauty', 'Other', 'beauty']",1.3341723222974686,11.512925459352395
58,7328810190785056046,society,society,"['Other', 'Other', 'Other', 'Other', 'society', 'Other', 'Other', 'Other']",2.0794415370880186,2.0794415370880186
59,7328810190785056046,sports,society,"['Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925459435063,11.512925459435063
60,7328925121014500650,beauty,sports,"['sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'Other', 'beauty']",2.0794415361600858,0.28768206711120636
61,7328925121014500650,control,sports,"['beauty', 'beauty', 'sports', 'sports', 'beauty', 'beauty', 'sports', 'sports']",7.285050378723124,0.6931471760240899
62,7328925121014500650,society,sports,"['society', 'society', 'society', 'society', 'society', 'Other', 'society', 'Other']",0.2876820679852401,11.512925459381163
63,7328925121014500650,sports,sports,"['Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925459435063,11.512925459435063
64,7329273345134939434,beauty,society,"['Other', 'Other', 'Other', 'society', 'beauty', 'Other', 'Other', 'sports']",2.0794415352349693,2.0794415352349693
65,7329273345134939434,control,society,"['society', 'beauty', 'beauty', 'Other', 'Other', 'beauty', 'Other', 'society']",1.0723705286889653,1.3862943555595937
66,7329273345134939434,society,society,"['society', 'beauty', 'society', 'Other', 'Other', 'beauty', 'society', 'society']",0.6931471750807414,0.6931471750807414
67,7329273345134939434,sports,society,"['Other', 'sports', 'Other', 'Other', 'beauty', 'beauty', 'society', 'beauty']",2.07944153517619,2.07944153517619
68,7329567296127601966,beauty,sports,"['Other', 'Other', 'Other', 'Other', 'sports', 'Other', 'sports', 'sports']",11.51292545935885,0.9808292484535565
69,7329567296127601966,control,sports,"['sports', 'beauty', 'sports', 'Other', 'Other', 'Other', 'Other', 'Other']",0.45372477578217646,1.3862943556183722
70,7329567296127601966,society,sports,"['Other', 'sports', 'sports', 'beauty', 'Other', 'society', 'Other', 'sports']",2.07944153517619,0.9808292466179422
71,7329567296127601966,sports,sports,"['Other', 'Other', 'sports', 'sports', 'Other', 'Other', 'Other', 'beauty']",1.3862943556183722,1.3862943556183722
72,7329622096005319982,beauty,beauty,"['Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'society']",2.0794415361600858,2.0794415361600858
73,7329622096005319982,control,beauty,"['Other', 'Other', 'Other', 'Other', 'Other', 'beauty', 'beauty', 'Other']",1.2092494381391508,1.3862943565434884
74,7329622096005319982,society,beauty,"['Other', 'beauty', 'Other', 'beauty', 'Other', 'society', 'Other', 'Other']",2.079441536109003,1.3862943556183722
75,7329622096005319982,sports,beauty,"['Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'beauty']",11.512925459381163,1.3862943565434884
76,7330031760375352582,beauty,Other,"['Other', 'Other', 'sports', 'Other', 'Other', 'Other', 'Other', 'beauty']",2.0794415361600858,0.40453048192210045
77,7330031760375352582,control,Other,"['Other', 'Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other']",1.247680932363422,1.247680932363422
78,7330031760375352582,society,Other,"['Other', 'sports', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other']",11.51292545850713,0.40453048192210045
79,7330031760375352582,sports,Other,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,3.0475823118155607
80,7332910661657365806,beauty,sports,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
81,7332910661657365806,control,sports,"['Other', 'beauty', 'sports', 'sports', 'Other', 'sports', 'Other', 'Other']",0.5582215733255963,0.9808292475325224
82,7332910661657365806,society,sports,"['Other', 'Other', 'sports', 'Other', 'Other', 'Other', 'beauty', 'society']",2.0794415352349693,2.0794415352349693
83,7332910661657365806,sports,sports,"['Other', 'beauty', 'sports', 'Other', 'sports', 'sports', 'sports', 'Other']",0.6931471751095097,0.6931471751095097
84,7333325402301123883,beauty,beauty,"['Other', 'Other', 'sports', 'beauty', 'beauty', 'Other', 'beauty', 'Other']",0.9808292475325224,0.9808292475325224
85,7333325402301123883,control,beauty,"['beauty', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",1.2092494381391508,1.3862943565434884
86,7333325402301123883,society,beauty,"['Other', 'society', 'society', 'beauty', 'Other', 'Other', 'Other', 'Other']",1.3862943556183722,2.079441536109003
87,7333325402301123883,sports,beauty,"['beauty', 'beauty', 'Other', 'Other', 'Other', 'Other', 'beauty', 'Other']",11.51292545935885,0.9808292484535565
88,7334095065071029547,beauty,beauty,"['beauty', 'Other', 'Other', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty']",0.28768206798524004,0.28768206798524004
89,7334095065071029547,control,beauty,"['Other', 'beauty', 'sports', 'Other', 'society', 'Other', 'beauty', 'society']",0.21011515798155883,1.3862943546567918
90,7334095065071029547,society,beauty,"['society', 'Other', 'Other', 'Other', 'Other', 'Other', 'society', 'beauty']",1.3862943556183722,2.079441536109003
91,7334095065071029547,sports,beauty,"['Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'sports', 'Other']",2.0794415361600858,2.0794415361600858
92,7334316740840574240,beauty,sports,"['Other', 'society', 'Other', 'Other', 'Other', 'beauty', 'sports', 'Other']",2.0794415352349693,2.0794415352349693
93,7334316740840574240,control,sports,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",3.0475823118155607,11.512925460365059
94,7334316740840574240,society,sports,"['society', 'sports', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",2.0794415361600858,2.0794415361600858
95,7334316740840574240,sports,sports,"['Other', 'Other', 'Other', 'Other', 'beauty', 'beauty', 'sports', 'Other']",2.079441536109003,2.079441536109003
96,7334389380666150187,beauty,society,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
97,7334389380666150187,control,society,"['Other', 'beauty', 'beauty', 'society', 'beauty', 'Other', 'Other', 'Other']",0.920034540623305,2.0794415360907705
98,7334389380666150187,society,society,"['sports', 'Other', 'Other', 'beauty', 'beauty', 'society', 'society', 'Other']",1.3862943546567918,1.3862943546567918
99,7334389380666150187,sports,society,"['Other', 'Other', 'Other', 'beauty', 'beauty', 'Other', 'sports', 'beauty']",2.0794415360907705,11.512925458437817
100,7335151140415311146,beauty,beauty,"['Other', 'Other', 'Other', 'beauty', 'Other', 'Other', 'beauty', 'Other']",1.3862943565434884,1.3862943565434884
101,7335151140415311146,control,beauty,"['Other', 'Other', 'beauty', 'beauty', 'society', 'Other', 'Other', 'society']",0.9664702032169407,1.3862943555713718
102,7335151140415311146,society,beauty,"['beauty', 'Other', 'Other', 'sports', 'beauty', 'society', 'Other', 'Other']",2.0794415351879687,1.3862943546973383
103,7335151140415311146,sports,beauty,"['Other', 'beauty', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925459381163,1.3862943565434884
104,7336767612707261738,beauty,beauty,"['beauty', 'beauty', 'Other', 'beauty', 'beauty', 'sports', 'beauty', 'Other']",0.47000362383584643,0.47000362383584643
105,7336767612707261738,control,beauty,"['Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'beauty']",1.2092494381391508,1.3862943565434884
106,7336767612707261738,society,beauty,"['society', 'sports', 'society', 'Other', 'Other', 'society', 'society', 'society']",0.4700036238358465,11.512925458456047
107,7336767612707261738,sports,beauty,"['beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925459435063,2.079441537088019
108,7341108653442829601,beauty,beauty,"['beauty', 'Other', 'Other', 'Other', 'beauty', 'Other', 'Other', 'Other']",1.3862943565434884,1.3862943565434884
109,7341108653442829601,control,beauty,"['Other', 'beauty', 'beauty', 'beauty', 'beauty', 'Other', 'beauty', 'Other']",1.4765369591282844,0.4700036247386483
110,7341108653442829601,society,beauty,"['Other', 'society', 'society', 'beauty', 'Other', 'society', 'sports', 'society']",0.6931471742067077,2.0794415351879687
111,7341108653442829601,sports,beauty,"['beauty', 'beauty', 'Other', 'Other', 'beauty', 'beauty', 'beauty', 'beauty']",11.512925459381163,0.28768206798524004
112,7341151587798125867,beauty,beauty,"['sports', 'Other', 'Other', 'Other', 'Other', 'Other', 'sports', 'Other']",11.512925459381163,11.512925459381163
113,7341151587798125867,control,beauty,"['Other', 'Other', 'Other', 'sports', 'Other', 'Other', 'Other', 'Other']",2.191029324692461,11.512925459435063
114,7341151587798125867,society,beauty,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'beauty']",11.512925459435063,2.079441537088019
115,7341151587798125867,sports,beauty,"['sports', 'sports', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",1.3862943565434884,11.512925459381163
116,7341916431719714080,beauty,sports,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
117,7341916431719714080,control,sports,"['Other', 'Other', 'Other', 'sports', 'Other', 'Other', 'sports', 'Other']",2.2219125485241844,1.3862943565434884
118,7341916431719714080,society,sports,"['Other', 'society', 'sports', 'sports', 'sports', 'sports', 'society', 'sports']",1.3862943556183724,0.47000362383584643
119,7341916431719714080,sports,sports,"['Other', 'Other', 'sports', 'Other', 'Other', 'Other', 'Other', 'sports']",1.3862943565434884,1.3862943565434884
120,7342132710942493958,beauty,sports,"['sports', 'Other', 'Other', 'Other', 'Other', 'sports', 'Other', 'sports']",11.51292545935885,0.9808292484535565
121,7342132710942493958,control,sports,"['beauty', 'Other', 'beauty', 'Other', 'sports', 'Other', 'beauty', 'beauty']",0.5778172770620867,2.0794415360907705
122,7342132710942493958,society,sports,"['Other', 'Other', 'sports', 'Other', 'Other', 'Other', 'sports', 'Other']",11.512925459381163,1.3862943565434884
123,7342132710942493958,sports,sports,"['sports', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",2.079441537088019,2.079441537088019
124,7343001838003768618,beauty,beauty,"['sports', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'beauty']",2.0794415361600858,2.0794415361600858
125,7343001838003768618,control,beauty,"['beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",1.247680932363422,2.079441537088019
126,7343001838003768618,society,beauty,"['Other', 'Other', 'Other', 'beauty', 'beauty', 'Other', 'Other', 'Other']",11.512925459381163,1.3862943565434884
127,7343001838003768618,sports,beauty,"['Other', 'Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other']",11.512925459435063,2.079441537088019
128,7343390993674177838,beauty,society,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
129,7343390993674177838,control,society,"['Other', 'society', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",2.6627035208569807,2.0794415370880186
130,7343390993674177838,society,society,"['Other', 'Other', 'Other', 'society', 'Other', 'Other', 'Other', 'Other']",2.0794415370880186,2.0794415370880186
131,7343390993674177838,sports,society,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
132,7344054163388517664,beauty,beauty,"['Other', 'beauty', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other']",1.3862943565434884,1.3862943565434884
133,7344054163388517664,control,beauty,"['Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",1.247680932363422,2.079441537088019
134,7344054163388517664,society,beauty,"['Other', 'society', 'Other', 'Other', 'beauty', 'Other', 'Other', 'beauty']",2.079441536109003,1.3862943556183722
135,7344054163388517664,sports,beauty,"['Other', 'beauty', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other']",11.512925459381163,1.3862943565434884
136,7345604222190390574,beauty,society,"['Other', 'Other', 'society', 'society', 'society', 'Other', 'Other', 'Other']",11.51292545935885,0.9808292484535563
137,7345604222190390574,control,society,"['Other', 'society', 'society', 'society', 'Other', 'beauty', 'Other', 'society']",1.2574356273945901,0.6931471751095096
138,7345604222190390574,society,society,"['society', 'society', 'society', 'society', 'society', 'society', 'society', 'Other']",0.13353138822729654,0.13353138822729654
139,7345604222190390574,sports,society,"['Other', 'society', 'Other', 'Other', 'Other', 'society', 'society', 'society']",11.512925459352397,0.6931471760240898
140,7345990151597821226,beauty,beauty,"['Other', 'beauty', 'beauty', 'Other', 'beauty', 'beauty', 'Other', 'Other']",0.6931471760240899,0.6931471760240899
141,7345990151597821226,control,beauty,"['Other', 'beauty', 'beauty', 'beauty', 'Other', 'Other', 'beauty', 'beauty']",1.4765369591282844,0.4700036247386483
142,7345990151597821226,society,beauty,"['beauty', 'beauty', 'Other', 'beauty', 'sports', 'beauty', 'Other', 'beauty']",11.512925458456047,0.47000362383584643
143,7345990151597821226,sports,beauty,"['Other', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty', 'Other']",11.512925459381163,0.28768206798524004
144,7348162190538542379,beauty,beauty,"['Other', 'Other', 'Other', 'beauty', 'Other', 'Other', 'sports', 'Other']",2.0794415361600858,2.0794415361600858
145,7348162190538542379,control,beauty,"['society', 'beauty', 'Other', 'beauty', 'beauty', 'Other', 'beauty', 'beauty']",1.2684150832340715,0.47000362383584643
146,7348162190538542379,society,beauty,"['society', 'sports', 'Other', 'Other', 'beauty', 'Other', 'beauty', 'Other']",2.0794415351879687,1.3862943546973383
147,7348162190538542379,sports,beauty,"['beauty', 'beauty', 'Other', 'beauty', 'Other', 'Other', 'society', 'Other']",11.512925458437817,0.9808292475325224
148,7349664900228091167,beauty,beauty,"['beauty', 'beauty', 'Other', 'Other', 'Other', 'Other', 'beauty', 'Other']",0.9808292484535565,0.9808292484535565
149,7349664900228091167,control,beauty,"['beauty', 'beauty', 'Other', 'beauty', 'beauty', 'beauty', 'Other', 'Other']",1.4765369591282844,0.4700036247386483
150,7349664900228091167,society,beauty,"['beauty', 'beauty', 'Other', 'society', 'sports', 'Other', 'Other', 'Other']",2.0794415351879687,1.3862943546973383
151,7349664900228091167,sports,beauty,"['Other', 'beauty', 'Other', 'beauty', 'Other', 'Other', 'beauty', 'Other']",11.51292545935885,0.9808292484535565
152,7349770550111423790,beauty,beauty,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'beauty', 'Other']",2.079441537088019,2.079441537088019
153,7349770550111423790,control,beauty,"['Other', 'beauty', 'Other', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty']",1.7036249680398003,0.28768206798524004
154,7349770550111423790,society,beauty,"['sports', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'society']",2.0794415352349693,2.0794415352349693
155,7349770550111423790,sports,beauty,"['Other', 'Other', 'Other', 'beauty', 'Other', 'Other', 'beauty', 'Other']",11.512925459381163,1.3862943565434884
156,7351058065128541470,beauty,beauty,"['beauty', 'beauty', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other']",0.9808292484535565,0.9808292484535565
157,7351058065128541470,control,beauty,"['Other', 'Other', 'beauty', 'beauty', 'beauty', 'beauty', 'Other', 'beauty']",1.4765369591282844,0.4700036247386483
158,7351058065128541470,society,beauty,"['Other', 'Other', 'Other', 'Other', 'Other', 'beauty', 'society', 'Other']",2.0794415361600858,2.0794415361600858
159,7351058065128541470,sports,beauty,"['beauty', 'beauty', 'beauty', 'beauty', 'Other', 'beauty', 'beauty', 'beauty']",11.512925459435063,0.13353138822729657
160,7351316418132036906,beauty,Other,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,3.0475823118155607
161,7351316418132036906,control,Other,"['Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'society']",0.8762046780866202,0.8762046780866202
162,7351316418132036906,society,Other,"['society', 'Other', 'Other', 'society', 'Other', 'beauty', 'society', 'society']",0.6931471751095096,1.2574356273945901
163,7351316418132036906,sports,Other,"['Other', 'sports', 'sports', 'Other', 'sports', 'Other', 'Other', 'Other']",0.9808292484535565,2.2998750496294385
164,7353404576638242090,beauty,Other,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,3.0475823118155607
165,7353404576638242090,control,Other,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",3.0475823118155607,3.0475823118155607
166,7353404576638242090,society,Other,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,3.0475823118155607
167,7353404576638242090,sports,Other,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,3.0475823118155607
168,7353865845061258513,beauty,beauty,"['Other', 'Other', 'Other', 'Other', 'beauty', 'beauty', 'Other', 'Other']",1.3862943565434884,1.3862943565434884
169,7353865845061258513,control,beauty,"['Other', 'Other', 'beauty', 'Other', 'beauty', 'Other', 'Other', 'Other']",1.2092494381391508,1.3862943565434884
170,7353865845061258513,society,beauty,"['Other', 'Other', 'Other', 'Other', 'society', 'Other', 'Other', 'Other']",2.0794415370880186,11.512925459435063
171,7353865845061258513,sports,beauty,"['Other', 'Other', 'Other', 'Other', 'beauty', 'Other', 'beauty', 'Other']",11.512925459381163,1.3862943565434884
172,7354818318777306414,beauty,sports,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'beauty']",2.079441537088019,11.512925459435063
173,7354818318777306414,control,sports,"['beauty', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",1.247680932363422,11.512925459435063
174,7354818318777306414,society,sports,"['Other', 'society', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",2.0794415370880186,11.512925459435063
175,7354818318777306414,sports,sports,"['Other', 'Other', 'Other', 'beauty', 'sports', 'Other', 'Other', 'beauty']",2.079441536109003,2.079441536109003
176,7355180110460374278,beauty,sports,"['Other', 'sports', 'sports', 'sports', 'beauty', 'sports', 'sports', 'Other']",2.079441536109003,0.47000362383584643
177,7355180110460374278,control,sports,"['sports', 'Other', 'beauty', 'sports', 'Other', 'Other', 'Other', 'Other']",0.45372477578217646,1.3862943556183722
178,7355180110460374278,society,sports,"['Other', 'Other', 'Other', 'Other', 'sports', 'sports', 'sports', 'Other']",11.51292545935885,0.9808292484535565
179,7355180110460374278,sports,sports,"['Other', 'sports', 'Other', 'sports', 'beauty', 'Other', 'beauty', 'Other']",1.3862943555713718,1.3862943555713718
180,7355669409454902574,beauty,sports,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'beauty']",2.079441537088019,11.512925459435063
181,7355669409454902574,control,sports,"['Other', 'Other', 'Other', 'beauty', 'Other', 'sports', 'Other', 'Other']",0.40453048192210045,2.0794415361600858
182,7355669409454902574,society,sports,"['Other', 'Other', 'beauty', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925459435063,11.512925459435063
183,7355669409454902574,sports,sports,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11.512925460365059,11.512925460365059
